Seq,tracer,source_catalog,object_label,ra_deg,dec_deg,x_arcmin,y_arcmin,HRV,Maj,Min,PA,source_candidate_id,new_candidate_id,candidate_id,cap30_postpv_id,postpv_class_final,science_tier_postpv,bb86_relation,bb86_primary_flag,origin,is_bb86,is_new,foreground_review_flag,has_video,video_path,video_name,contrast_joint_refit_png,summary_2dcg_png
451,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0825,10.900236289824354,41.82108721136576,9.719760548190004,33.140232681945605,-194.2373016094865,343.2,308.88,-45.0,14260,923,923,CAP30_POSTPV_0825,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
452,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0829,10.315076648800094,41.22860270855509,-16.66944114137149,-2.4088374866946083,-355.0655716945535,345.0,345.0,-90.0,14545,941,941,CAP30_POSTPV_0829,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
453,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0833,10.603222782364794,41.47916622275984,-3.6747882268330136,12.624973365590364,-276.7133375505465,303.6,303.6,-90.0,14893,911,911,CAP30_POSTPV_0833,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
454,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0835,9.788985206115225,40.74929922291036,-40.394818311715014,-31.167046625378276,-408.67499505624255,414.0,331.2,85.0,15108,995,995,CAP30_POSTPV_0835,postpv_keep_DF_second_pass,science_keep_strong,,,,,,,False,,,,
455,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0836,10.940011633433503,41.74711470152991,11.513526712473233,28.701882091794744,-157.1230854360095,264.0,237.6,-80.0,15275,983,983,CAP30_POSTPV_0836,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
456,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0837,11.0146899212236,42.00569368370501,14.881326301102522,44.21662102230087,-190.1134998124335,319.0,223.3,20.0,15430,1007,1007,CAP30_POSTPV_0837,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
457,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0838,11.007001916952897,41.29471768374193,14.534616991255612,1.558061024515922,-276.7133375505465,396.0,316.8,-80.0,15538,989,989,CAP30_POSTPV_0838,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
458,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0840,11.153546028129828,41.875764038258325,21.143381224374057,36.420842295499654,-111.76126566842647,253.0,177.09999999999997,55.0,15734,953,953,CAP30_POSTPV_0840,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
459,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0842,11.296983075158511,41.73814552911118,27.612024819085196,28.16373174667092,-91.14225668316148,648.0,453.6,15.0,16136,893,893,CAP30_POSTPV_0842,postpv_keep_DF_visual,science_keep_strong,,,,,,,False,,,,
460,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0846,10.319791612312306,40.64526693648047,-16.45680835817937,-37.408983811171765,-445.7892112297195,394.68,276.27599999999995,-45.0,16713,821,821,CAP30_POSTPV_0846,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
461,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0847,10.54583001778151,40.92174721988168,-6.263054973081511,-20.820166807098985,-441.6654094326665,825.4124999999999,660.3299999999999,80.0,16737,803,803,CAP30_POSTPV_0847,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
462,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0850,11.125138666790564,41.35085662100794,19.862281956253128,4.926397260476705,-227.2277159859105,253.0,227.7,-45.0,16,6,6,CAP30_POSTPV_0850,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
463,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0851,11.31858867332237,41.6639980234629,28.586381981810394,23.7148814077743,-115.8850674654795,220.0,198.0,-40.0,30,12,12,CAP30_POSTPV_0851,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
464,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0852,10.873909235103705,41.80460433973343,8.532477782585635,32.15126038400598,-190.1134998124335,253.0,227.7,40.0,39,18,18,CAP30_POSTPV_0852,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
465,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0853,10.388800953069817,40.64546616751765,-13.34466376713072,-37.397029948941025,-425.1702022444545,253.0,227.7,20.0,52,24,24,CAP30_POSTPV_0853,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
466,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0854,10.322062103006136,41.13445725132607,-16.35441504077821,-8.05756492043571,-425.1702022444545,264.0,264.0,-45.0,73,30,30,CAP30_POSTPV_0854,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
467,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0855,10.62230369421631,41.68515353893422,-2.814287953114513,24.98421233605356,-256.0943285652815,253.0,253.0,-75.0,87,36,36,CAP30_POSTPV_0855,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
468,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0856,11.265996981419624,41.604964700650456,26.21463132178955,20.172882039027513,-177.74209442127452,504.0,453.6,20.0,105,42,42,CAP30_POSTPV_0856,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
469,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0857,11.30525286409238,42.03451581756034,27.984971127760804,45.94594905362058,-70.5232476978965,345.0,310.5,-15.0,128,48,48,CAP30_POSTPV_0857,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
470,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0858,10.125270132634984,40.92060844881801,-25.229229079423135,-20.88849307091934,-478.7796256061435,264.0,264.0,45.0,146,54,54,CAP30_POSTPV_0858,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
471,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0859,10.619117572478771,40.97542441544327,-2.957973886396294,-17.59953507340356,-425.1702022444545,220.0,198.0,-40.0,162,60,60,CAP30_POSTPV_0859,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
472,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0860,9.915664729786986,40.33697455002982,-34.68189611793526,-55.906526998210495,-536.5128507648855,264.0,211.2,50.0,182,66,66,CAP30_POSTPV_0860,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
473,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0861,11.138347953469625,41.94207916938866,20.457986967177693,40.399750163319936,-148.87548184190348,264.0,264.0,-45.0,193,72,72,CAP30_POSTPV_0861,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
474,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0862,10.875005811880602,41.73459970970264,8.581930587777343,27.95098258215873,-185.9896980153805,264.0,237.6,-30.0,210,78,78,CAP30_POSTPV_0862,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
475,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0863,10.5171358552483,41.57726934358584,-7.557088240783473,18.511160615150573,-284.96094114465245,303.6,273.23999999999995,-45.0,230,84,84,CAP30_POSTPV_0863,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
476,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0865,11.07829070258613,41.31408056753678,17.749558710384413,2.7198340522068065,-264.3419321593875,448.5,224.25,30.0,263,96,96,CAP30_POSTPV_0865,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
477,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0866,10.922307829077289,41.742013080192784,10.715130461134166,28.39578481156721,-194.2373016094865,303.6,273.23999999999995,5.0,279,102,102,CAP30_POSTPV_0866,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
478,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0867,10.62424795404092,40.99778861792531,-2.7266068127017355,-16.257682924481287,-421.0464004474015,253.0,227.7,45.0,297,108,108,CAP30_POSTPV_0867,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
479,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0869,10.11695948159524,41.09598997899837,-25.604018164458974,-10.365601260097748,-383.93218427392446,319.0,319.0,-90.0,336,120,120,CAP30_POSTPV_0869,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
480,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0870,10.647277982262144,40.95015890216023,-1.6880115012028043,-19.11546587038586,-379.80838247687154,264.0,264.0,15.0,358,126,126,CAP30_POSTPV_0870,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
481,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0872,11.423274315335885,41.72949562121887,33.30743642134807,27.644737273132165,-140.6278782477975,462.55,416.295,75.0,398,138,138,CAP30_POSTPV_0872,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
482,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0873,11.235561035321355,41.54288862471778,24.842048074602587,16.448317483067143,-144.7516800448505,414.0,372.6,70.0,424,144,144,CAP30_POSTPV_0873,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
483,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0874,10.238621381679517,41.25555525091632,-20.117377948398424,-0.7916849450204211,-342.6941663033945,319.0,287.1,30.0,448,150,150,CAP30_POSTPV_0874,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
484,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0875,11.296160066695794,41.63203328080812,27.574909244475773,21.796996848487566,-111.76126566842647,300.0,270.0,-90.0,484,156,156,CAP30_POSTPV_0875,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
485,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0876,11.479368789748182,41.93053334773057,35.837153604756324,39.70700086383417,-66.3994459008435,300.0,210.0,60.0,516,162,162,CAP30_POSTPV_0876,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
486,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0877,11.17826042947698,42.032342583,22.257937451534865,45.815554980000286,-124.1326710595855,255.2,229.68,-45.0,538,168,168,CAP30_POSTPV_0877,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
487,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0878,10.511149959112585,41.45559247888176,-7.827036831464937,11.210548732905892,-280.83713934759953,390.0,390.0,0.0,570,174,174,CAP30_POSTPV_0878,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
488,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0880,10.892648384405048,41.20220176428008,9.377565440268851,-3.9928941431948317,-309.70375192697054,382.8,382.8,-90.0,621,186,186,CAP30_POSTPV_0880,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
489,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0881,10.580844392205051,40.86442182360919,-4.683996330077202,-24.259690583448332,-383.93218427392446,360.0,360.0,-90.0,638,192,192,CAP30_POSTPV_0881,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
490,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0883,10.577709724869871,40.87219691784799,-4.825361801545732,-23.793184929120628,-416.9225986503485,303.6,273.23999999999995,-45.0,713,204,204,CAP30_POSTPV_0883,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
491,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0884,10.037372389217555,40.54720316770501,-29.193192272509595,-43.29280993769942,-548.8842561560446,366.85,330.165,10.0,743,210,210,CAP30_POSTPV_0884,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
492,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0886,10.828877398541492,41.66466387131142,6.50165724374683,23.754832278685285,-181.86589621832752,360.0,360.0,-90.0,799,222,222,CAP30_POSTPV_0886,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
493,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0887,10.450290571695824,41.37381808590196,-10.571639392285554,6.304085154117729,-309.70375192697054,300.0,300.0,75.0,846,228,228,CAP30_POSTPV_0887,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
494,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0888,10.91681094854366,41.76619178550848,10.467235222133315,29.84650713050911,-202.4849052035925,366.85,366.85,-90.0,878,234,234,CAP30_POSTPV_0888,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
495,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0889,11.264653073981036,41.600110114193846,26.154024536969363,19.88160685163095,-136.5040764507445,319.0,191.4,-45.0,890,240,240,CAP30_POSTPV_0889,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
496,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0890,10.10131328275331,40.55129781861032,-26.309621674967573,-43.047130883380476,-553.0080579530975,324.0,291.6,-90.0,933,246,246,CAP30_POSTPV_0890,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
497,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0891,11.077192042277414,41.3772794504566,17.70001194324187,6.511767027396047,-235.4753195800165,323.785,291.4065,-45.0,978,252,252,CAP30_POSTPV_0891,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
498,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0892,11.376530158029665,41.72686596679113,31.199394600823265,27.48695800746802,-111.76126566842647,366.85,330.165,-45.0,1013,258,258,CAP30_POSTPV_0892,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
499,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0894,10.03238829650832,40.40187901024428,-29.417962093465267,-52.01225938534307,-524.1414453737265,366.85,220.11,40.0,1075,270,270,CAP30_POSTPV_0894,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
500,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0896,10.37452773632345,41.1926663521996,-13.98834930022623,-4.565018868023714,-383.93218427392446,414.0,372.6,-90.0,1140,282,282,CAP30_POSTPV_0896,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
501,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0897,10.768586629811985,41.04833008465059,3.7826979299487307,-13.225194920964611,-338.5703645063415,345.0,310.5,85.0,1172,288,288,CAP30_POSTPV_0897,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
502,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0898,10.99517886569572,41.91421208662158,14.001427648830159,38.727725197295086,-157.1230854360095,440.22,440.22,0.0,1224,294,294,CAP30_POSTPV_0898,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
503,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0899,10.778631369429196,40.85970818217148,4.2356899702297754,-24.542509069710974,-379.80838247687154,360.0,360.0,-90.0,1287,300,300,CAP30_POSTPV_0899,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
504,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0900,10.410812726624233,41.29886983796743,-12.351989134178107,1.8071902780459936,-346.8179681004475,468.0,280.8,-90.0,1324,306,306,CAP30_POSTPV_0900,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
505,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0903,10.73920357312262,41.59154451286965,2.457597299504988,19.367670772179366,-202.4849052035925,344.52000000000004,344.52000000000004,-45.0,1439,324,324,CAP30_POSTPV_0903,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
506,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0904,10.20890410380478,40.56221397680088,-21.45755109863222,-42.39216139194724,-532.3890489678325,345.0,310.5,-50.0,1542,336,336,CAP30_POSTPV_0904,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
507,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0906,11.34000241524516,41.72193813849916,29.552086919252016,27.191288309949897,-111.76126566842647,360.0,360.0,-90.0,1636,348,348,CAP30_POSTPV_0906,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
508,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0908,9.96738503327803,40.98681818103351,-32.34944284436117,-16.915909137989047,-425.1702022444545,345.0,345.0,-90.0,1720,366,366,CAP30_POSTPV_0908,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
509,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0909,10.432247778154482,40.67696104534658,-11.385323187996715,-35.50733727920502,-408.67499505624255,360.0,360.0,-90.0,1757,372,372,CAP30_POSTPV_0909,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
510,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0910,10.87079014083519,41.17557229405958,8.391814616553694,-5.5906623564251845,-326.1989591151825,420.0,420.0,-90.0,1794,378,378,CAP30_POSTPV_0910,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
511,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0911,10.715700313245156,40.982244650908704,1.397660451873275,-17.190320945477566,-371.5607788827655,478.5,478.5,45.0,1821,384,384,CAP30_POSTPV_0911,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
512,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0912,10.768010946335025,41.6093055277953,3.7567360789976783,20.433331667718164,-190.1134998124335,414.0,372.6,-90.0,1858,390,390,CAP30_POSTPV_0912,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
513,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0913,9.868858045340032,40.82962394577132,-36.79275775242575,-26.347563253720807,-445.7892112297195,360.0,324.0,-90.0,1909,396,396,CAP30_POSTPV_0913,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
514,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0917,10.229947616716611,41.201076226356825,-20.508542541727703,-4.0604264185903105,-359.1893734916065,435.0,304.5,45.0,2208,420,420,CAP30_POSTPV_0917,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
515,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0922,11.260862299383252,42.04738323680962,25.983070307717533,46.71799420857752,-107.63746387137348,483.0,289.79999999999995,70.0,2619,456,456,CAP30_POSTPV_0922,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
516,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0923,10.332379183461466,41.13629481322028,-15.889141125942635,-7.947311206782928,-408.67499505624255,420.0,378.0,35.0,2705,462,462,CAP30_POSTPV_0923,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
517,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0924,10.34215721105308,41.24132520906388,-15.44817711518222,-1.6454874561669897,-346.8179681004475,483.0,434.69999999999993,45.0,2751,468,468,CAP30_POSTPV_0924,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
518,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0926,10.486928944514894,40.70276438805655,-8.919342579389507,-33.95913671660679,-400.4273914621365,500.25,350.17499999999995,70.0,2949,480,480,CAP30_POSTPV_0926,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
519,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0930,10.53169072277324,41.38950997749687,-6.900700978654181,7.24559864981245,-293.2085447387585,504.0,504.0,-90.0,3336,504,504,CAP30_POSTPV_0930,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
520,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0934,11.033541648853884,41.761594966342784,15.731490953198952,29.570697980567218,-132.3802746536915,504.0,504.0,-90.0,3625,528,528,CAP30_POSTPV_0934,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
521,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0936,10.313765199491812,41.26443216652718,-16.728584147613894,-0.25907000836909333,-355.0655716945535,504.0,504.0,-90.0,3799,540,540,CAP30_POSTPV_0936,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
522,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0938,10.319834807869954,40.603875205247085,-16.454860349118334,-39.8924876851747,-449.9130130267725,630.75,630.75,-90.0,3984,552,552,CAP30_POSTPV_0938,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
523,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0940,10.175294144725974,41.107651726701285,-22.973274205160934,-9.66589639792275,-379.80838247687154,504.0,504.0,-90.0,4228,564,564,CAP30_POSTPV_0940,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
524,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0942,10.684056104215031,40.95016501794792,-0.029412360156125573,-19.115098923124805,-359.1893734916065,720.0,720.0,-90.0,4447,576,576,CAP30_POSTPV_0942,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
525,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0944,9.819450779876885,40.67660951878946,-39.0208989327616,-35.528428872632105,-495.2748327943555,700.3499999999999,420.2099999999999,45.0,4591,588,588,CAP30_POSTPV_0944,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
526,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0945,10.85594863939642,41.91644385572593,7.722500898748288,38.861631343555985,-214.8563105947515,690.0,690.0,-90.0,4693,594,594,CAP30_POSTPV_0945,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
527,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0947,10.499586437750684,41.35154626193452,-8.348522040059635,4.967775716071543,-301.4561483328645,720.0,720.0,-90.0,4902,612,612,CAP30_POSTPV_0947,postpv_keep_review_DF_second_pass,science_review_visual_DF,,,,,,,False,,,,
528,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0956,10.115420676511608,40.84764021515044,-25.673414334095355,-25.26658709097333,-511.7700399825675,220.0,198.0,-60.0,6884,1188,1188,CAP30_POSTPV_0956,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
529,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0958,10.82864042571082,41.13979907899068,6.4909703757793,-7.7370552605592025,-342.6941663033945,827.9999999999999,827.9999999999999,-90.0,7030,1146,1146,CAP30_POSTPV_0958,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
530,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0959,10.2150176652283,40.57682389064379,-21.18184513031834,-41.515566561372594,-520.0176435766735,690.0,690.0,-90.0,7136,1134,1134,CAP30_POSTPV_0959,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
531,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0961,10.92445301786834,41.16644550354499,10.811872983516842,-6.138269787300317,-293.2085447387585,548.1,493.29,-90.0,7855,1140,1140,CAP30_POSTPV_0961,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
532,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0966,11.205930096466597,42.054447202266125,23.505768593125385,47.14183213596769,-136.5040764507445,420.0,420.0,-90.0,9444,1272,1272,CAP30_POSTPV_0966,postpv_keep_DF_visual,science_keep_strong,,,,,,,False,,,,
533,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0967,10.361713868055707,40.68233968507627,-14.566221953147169,-35.18461889542351,-458.1606166208785,483.0,483.0,-90.0,9812,1320,1320,CAP30_POSTPV_0967,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
534,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0968,10.913269390479828,41.86967613383684,10.307520020520707,36.055568030210594,-198.36110340653948,420.0,420.0,-90.0,10098,1302,1302,CAP30_POSTPV_0968,postpv_keep_DF_visual,science_keep_strong,,,,,,,False,,,,
535,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0969,10.770625778936118,41.61999826956926,3.874658334835263,21.07489617415567,-214.8563105947515,483.0,483.0,-90.0,10228,1314,1314,CAP30_POSTPV_0969,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
536,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0971,10.664001027618989,41.56530501399819,-0.9338449698046599,17.793300839891657,-260.21813036233453,496.8,496.8,-90.0,10472,912,912,CAP30_POSTPV_0971,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
537,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0974,10.100019520699306,40.69922056274304,-26.367967031324795,-34.171766235417635,-561.2556615472035,531.9325,425.5460000000001,-65.0,10786,1038,1038,CAP30_POSTPV_0974,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
538,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0975,10.80142216067332,41.18260770581516,5.263496306553936,-5.1685376510903325,-334.4465627092885,418.968,377.0712,-25.0,10823,690,690,CAP30_POSTPV_0975,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
539,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0980,11.421708842655462,42.28763017075972,33.2368376113706,61.13281024558333,-132.3802746536915,432.0,302.4,80.0,11762,750,750,CAP30_POSTPV_0980,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
540,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0984,10.859817094582562,41.76143008660267,7.8969583236579055,29.560805196160516,-190.1134998124335,469.8,234.9,15.0,12527,1284,1284,CAP30_POSTPV_0984,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
541,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0985,10.038891726505362,41.05043855321391,-29.12467405062365,-13.098686807165336,-359.1893734916065,420.0,420.0,-90.0,12756,774,774,CAP30_POSTPV_0985,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
542,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0993,9.845835829764807,40.51539833218571,-37.831000733591935,-45.20110006885716,-540.6366525619385,360.0,324.0,10.0,13956,1152,1152,CAP30_POSTPV_0993,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
